date,district_code,district,region,latitude,longitude,imd_actual_mm,imd_normal_mm,imd_departure_percent,source_report
2026-02-14,494,Uttara Kannada,Coastal Karnataka,14.79,74.69,0.00,0.00,-100.00,2026/DAILY CUM STATISTICS_FEB 2026/daily dated 14.02.2026.xls
2026-02-15,492,Dakshina Kannada,Coastal Karnataka,12.84,74.86,0.00,0.50,-100.00,2026/DAILY CUM STATISTICS_FEB 2026/daily dated 15.02.2026.xls
2026-02-15,493,Udupi,Coastal Karnataka,13.34,74.74,0.00,0.20,-100.00,2026/DAILY CUM STATISTICS_FEB 2026/daily dated 15.02.2026.xls
2026-02-15,494,Uttara Kannada,Coastal Karnataka,14.79,74.69,0.00,,-100.00,2026/DAILY CUM STATISTICS_FEB 2026/daily dated 15.02.2026.xls
2026-02-16,492,Dakshina Kannada,Coastal Karnataka,12.84,74.86,0.00,0.10,-100.00,2026/DAILY CUM STATISTICS_FEB 2026/daily dated 16.02.2026.xls
2026-02-16,493,Udupi,Coastal Karnataka,13.34,74.74,0.00,0.10,-100.00,2026/DAILY CUM STATISTICS_FEB 2026/daily dated 16.02.2026.xls
2026-02-16,494,Uttara Kannada,Coastal Karnataka,14.79,74.69,0.00,0.10,-100.00,2026/DAILY CUM STATISTICS_FEB 2026/daily dated 16.02.2026.xls
2026-02-17,492,Dakshina Kannada,Coastal Karnataka,12.84,74.86,0.00,0.40,-100.00,2026/DAILY CUM STATISTICS_FEB 2026/daily dated 17.02.2026.xls
2026-02-17,493,Udupi,Coastal Karnataka,13.34,74.74,0.00,0.10,-100.00,2026/DAILY CUM STATISTICS_FEB 2026/daily dated 17.02.2026.xls
2026-02-17,494,Uttara Kannada,Coastal Karnataka,14.79,74.69,0.00,0.20,-100.00,2026/DAILY CUM STATISTICS_FEB 2026/daily dated 17.02.2026.xls
2026-02-18,492,Dakshina Kannada,Coastal Karnataka,12.84,74.86,0.00,0.10,-100.00,2026/DAILY CUM STATISTICS_FEB 2026/daily dated 18.02.2026.xls
2026-02-18,493,Udupi,Coastal Karnataka,13.34,74.74,0.00,0.00,-100.00,2026/DAILY CUM STATISTICS_FEB 2026/daily dated 18.02.2026.xls
2026-02-18,494,Uttara Kannada,Coastal Karnataka,14.79,74.69,0.00,0.00,-100.00,2026/DAILY CUM STATISTICS_FEB 2026/daily dated 18.02.2026.xls
2026-02-19,492,Dakshina Kannada,Coastal Karnataka,12.84,74.86,0.00,0.00,-100.00,2026/DAILY CUM STATISTICS_FEB 2026/daily dated 19.02.2026.xls
2026-02-19,493,Udupi,Coastal Karnataka,13.34,74.74,0.00,0.00,-100.00,2026/DAILY CUM STATISTICS_FEB 2026/daily dated 19.02.2026.xls
2026-02-19,494,Uttara Kannada,Coastal Karnataka,14.79,74.69,0.00,0.00,-100.00,2026/DAILY CUM STATISTICS_FEB 2026/daily dated 19.02.2026.xls
2026-02-21,492,Dakshina Kannada,Coastal Karnataka,12.84,74.86,0.00,0.00,-100.00,2026/DAILY CUM STATISTICS_FEB 2026/daily dated 21.02.2026.xls
2026-02-21,493,Udupi,Coastal Karnataka,13.34,74.74,0.00,0.00,-100.00,2026/DAILY CUM STATISTICS_FEB 2026/daily dated 21.02.2026.xls
2026-02-21,494,Uttara Kannada,Coastal Karnataka,14.79,74.69,0.00,0.00,-100.00,2026/DAILY CUM STATISTICS_FEB 2026/daily dated 21.02.2026.xls
2026-02-22,492,Dakshina Kannada,Coastal Karnataka,12.84,74.86,0.50,0.00,200.00,2026/DAILY CUM STATISTICS_FEB 2026/daily dated 22.02.2026.xls
2026-02-22,493,Udupi,Coastal Karnataka,13.34,74.74,0.00,0.00,-100.00,2026/DAILY CUM STATISTICS_FEB 2026/daily dated 22.02.2026.xls
2026-02-22,494,Uttara Kannada,Coastal Karnataka,14.79,74.69,0.00,0.10,-100.00,2026/DAILY CUM STATISTICS_FEB 2026/daily dated 22.02.2026.xls
2026-02-23,492,Dakshina Kannada,Coastal Karnataka,12.84,74.86,0.00,0.10,-100.00,2026/DAILY CUM STATISTICS_FEB 2026/daily dated 23.02.2026.xls
2026-02-23,493,Udupi,Coastal Karnataka,13.34,74.74,0.00,0.00,-100.00,2026/DAILY CUM STATISTICS_FEB 2026/daily dated 23.02.2026.xls
2026-02-23,494,Uttara Kannada,Coastal Karnataka,14.79,74.69,0.00,0.00,-100.00,2026/DAILY CUM STATISTICS_FEB 2026/daily dated 23.02.2026.xls
2026-02-24,492,Dakshina Kannada,Coastal Karnataka,12.84,74.86,0.00,0.00,-100.00,2026/DAILY CUM STATISTICS_FEB 2026/daily dated 24.02.2026.xls
2026-02-24,493,Udupi,Coastal Karnataka,13.34,74.74,0.00,0.00,-100.00,2026/DAILY CUM STATISTICS_FEB 2026/daily dated 24.02.2026.xls
2026-02-24,494,Uttara Kannada,Coastal Karnataka,14.79,74.69,0.00,0.00,-100.00,2026/DAILY CUM STATISTICS_FEB 2026/daily dated 24.02.2026.xls
2026-02-25,492,Dakshina Kannada,Coastal Karnataka,12.84,74.86,0.00,0.00,-100.00,2026/DAILY CUM STATISTICS_FEB 2026/daily dated 25.02.2026.xls
2026-02-25,493,Udupi,Coastal Karnataka,13.34,74.74,0.00,0.00,-100.00,2026/DAILY CUM STATISTICS_FEB 2026/daily dated 25.02.2026.xls
2026-02-25,494,Uttara Kannada,Coastal Karnataka,14.79,74.69,1.50,0.00,200.00,2026/DAILY CUM STATISTICS_FEB 2026/daily dated 25.02.2026.xls
2026-02-26,492,Dakshina Kannada,Coastal Karnataka,12.84,74.86,2.80,0.00,200.00,2026/DAILY CUM STATISTICS_FEB 2026/daily dated 26.02.2026.xls
2026-02-26,493,Udupi,Coastal Karnataka,13.34,74.74,0.00,0.00,-100.00,2026/DAILY CUM STATISTICS_FEB 2026/daily dated 26.02.2026.xls
2026-02-26,494,Uttara Kannada,Coastal Karnataka,14.79,74.69,0.40,0.00,200.00,2026/DAILY CUM STATISTICS_FEB 2026/daily dated 26.02.2026.xls
2026-02-27,492,Dakshina Kannada,Coastal Karnataka,12.84,74.86,0.00,0.00,-100.00,2026/DAILY CUM STATISTICS_FEB 2026/daily dated 27.02.2026u.xls
2026-02-27,493,Udupi,Coastal Karnataka,13.34,74.74,0.00,0.00,-100.00,2026/DAILY CUM STATISTICS_FEB 2026/daily dated 27.02.2026u.xls
2026-02-27,494,Uttara Kannada,Coastal Karnataka,14.79,74.69,0.00,0.00,-100.00,2026/DAILY CUM STATISTICS_FEB 2026/daily dated 27.02.2026u.xls
2026-02-28,492,Dakshina Kannada,Coastal Karnataka,12.84,74.86,0.00,0.00,-100.00,2026/DAILY CUM STATISTICS_FEB 2026/daily dated 28.02.2026.xls
2026-02-28,493,Udupi,Coastal Karnataka,13.34,74.74,0.00,0.00,-100.00,2026/DAILY CUM STATISTICS_FEB 2026/daily dated 28.02.2026.xls
2026-02-28,494,Uttara Kannada,Coastal Karnataka,14.79,74.69,0.00,0.00,-100.00,2026/DAILY CUM STATISTICS_FEB 2026/daily dated 28.02.2026.xls
2026-03-01,492,Dakshina Kannada,Coastal Karnataka,12.84,74.86,0.00,0.00,-100.00,2026/DAILY CUM STATISTICS_MAR 2026/daily dated 01.03.2026.xls
2026-03-01,493,Udupi,Coastal Karnataka,13.34,74.74,0.00,0.00,-100.00,2026/DAILY CUM STATISTICS_MAR 2026/daily dated 01.03.2026.xls
2026-03-01,494,Uttara Kannada,Coastal Karnataka,14.79,74.69,0.00,0.20,-100.00,2026/DAILY CUM STATISTICS_MAR 2026/daily dated 01.03.2026.xls
2026-03-02,492,Dakshina Kannada,Coastal Karnataka,12.84,74.86,0.00,0.20,-100.00,2026/DAILY CUM STATISTICS_MAR 2026/daily dated 02.03.2026.xls
2026-03-02,493,Udupi,Coastal Karnataka,13.34,74.74,0.00,0.30,-100.00,2026/DAILY CUM STATISTICS_MAR 2026/daily dated 02.03.2026.xls
2026-03-02,494,Uttara Kannada,Coastal Karnataka,14.79,74.69,0.00,0.10,-100.00,2026/DAILY CUM STATISTICS_MAR 2026/daily dated 02.03.2026.xls
2026-03-03,492,Dakshina Kannada,Coastal Karnataka,12.84,74.86,0.00,0.00,-100.00,2026/DAILY CUM STATISTICS_MAR 2026/daily dated 03.03.2026.xls
2026-03-03,493,Udupi,Coastal Karnataka,13.34,74.74,0.00,0.00,-100.00,2026/DAILY CUM STATISTICS_MAR 2026/daily dated 03.03.2026.xls
2026-03-03,494,Uttara Kannada,Coastal Karnataka,14.79,74.69,0.00,0.00,-100.00,2026/DAILY CUM STATISTICS_MAR 2026/daily dated 03.03.2026.xls
2026-03-04,492,Dakshina Kannada,Coastal Karnataka,12.84,74.86,0.00,0.10,-100.00,2026/DAILY CUM STATISTICS_MAR 2026/daily dated 04.03.2026.xls
2026-03-04,493,Udupi,Coastal Karnataka,13.34,74.74,0.00,0.00,-100.00,2026/DAILY CUM STATISTICS_MAR 2026/daily dated 04.03.2026.xls
2026-03-04,494,Uttara Kannada,Coastal Karnataka,14.79,74.69,0.00,0.00,-100.00,2026/DAILY CUM STATISTICS_MAR 2026/daily dated 04.03.2026.xls
2026-03-05,492,Dakshina Kannada,Coastal Karnataka,12.84,74.86,0.00,0.60,-100.00,2026/DAILY CUM STATISTICS_MAR 2026/daily dated 05.03.2026.xls
2026-03-05,493,Udupi,Coastal Karnataka,13.34,74.74,0.00,0.10,-100.00,2026/DAILY CUM STATISTICS_MAR 2026/daily dated 05.03.2026.xls
2026-03-05,494,Uttara Kannada,Coastal Karnataka,14.79,74.69,0.00,0.00,-100.00,2026/DAILY CUM STATISTICS_MAR 2026/daily dated 05.03.2026.xls
2026-03-06,492,Dakshina Kannada,Coastal Karnataka,12.84,74.86,0.00,0.30,-100.00,2026/DAILY CUM STATISTICS_MAR 2026/daily dated 06.03.2026.xls
2026-03-06,493,Udupi,Coastal Karnataka,13.34,74.74,0.00,0.00,-100.00,2026/DAILY CUM STATISTICS_MAR 2026/daily dated 06.03.2026.xls
2026-03-06,494,Uttara Kannada,Coastal Karnataka,14.79,74.69,0.00,0.00,-100.00,2026/DAILY CUM STATISTICS_MAR 2026/daily dated 06.03.2026.xls
2026-03-07,492,Dakshina Kannada,Coastal Karnataka,12.84,74.86,0.00,0.30,-100.00,2026/DAILY CUM STATISTICS_MAR 2026/daily dated 07.03.2026.xls
2026-03-07,493,Udupi,Coastal Karnataka,13.34,74.74,0.00,0.10,-100.00,2026/DAILY CUM STATISTICS_MAR 2026/daily dated 07.03.2026.xls
2026-03-07,494,Uttara Kannada,Coastal Karnataka,14.79,74.69,0.00,0.00,-100.00,2026/DAILY CUM STATISTICS_MAR 2026/daily dated 07.03.2026.xls
2026-03-08,492,Dakshina Kannada,Coastal Karnataka,12.84,74.86,0.00,0.80,-100.00,2026/DAILY CUM STATISTICS_MAR 2026/daily dated 08.03.2026.xls
2026-03-08,493,Udupi,Coastal Karnataka,13.34,74.74,0.00,0.30,-100.00,2026/DAILY CUM STATISTICS_MAR 2026/daily dated 08.03.2026.xls
2026-03-08,494,Uttara Kannada,Coastal Karnataka,14.79,74.69,0.00,0.20,-100.00,2026/DAILY CUM STATISTICS_MAR 2026/daily dated 08.03.2026.xls
2026-03-09,492,Dakshina Kannada,Coastal Karnataka,12.84,74.86,0.00,0.70,-100.00,2026/DAILY CUM STATISTICS_MAR 2026/daily dated 09.03.2026.xls
2026-03-09,493,Udupi,Coastal Karnataka,13.34,74.74,0.00,0.20,-100.00,2026/DAILY CUM STATISTICS_MAR 2026/daily dated 09.03.2026.xls
2026-03-09,494,Uttara Kannada,Coastal Karnataka,14.79,74.69,0.00,0.10,-100.00,2026/DAILY CUM STATISTICS_MAR 2026/daily dated 09.03.2026.xls
2026-03-10,492,Dakshina Kannada,Coastal Karnataka,12.84,74.86,0.00,0.40,-100.00,2026/DAILY CUM STATISTICS_MAR 2026/daily dated 10.03.2026.xls
2026-03-10,493,Udupi,Coastal Karnataka,13.34,74.74,0.00,0.10,-100.00,2026/DAILY CUM STATISTICS_MAR 2026/daily dated 10.03.2026.xls
2026-03-10,494,Uttara Kannada,Coastal Karnataka,14.79,74.69,0.00,0.10,-100.00,2026/DAILY CUM STATISTICS_MAR 2026/daily dated 10.03.2026.xls
2026-03-11,492,Dakshina Kannada,Coastal Karnataka,12.84,74.86,0.00,0.30,-100.00,2026/DAILY CUM STATISTICS_MAR 2026/daily dated 11.03.2026.xls
2026-03-11,493,Udupi,Coastal Karnataka,13.34,74.74,0.00,0.00,-100.00,2026/DAILY CUM STATISTICS_MAR 2026/daily dated 11.03.2026.xls
2026-03-11,494,Uttara Kannada,Coastal Karnataka,14.79,74.69,0.00,0.20,-100.00,2026/DAILY CUM STATISTICS_MAR 2026/daily dated 11.03.2026.xls
2026-03-12,492,Dakshina Kannada,Coastal Karnataka,12.84,74.86,0.00,0.70,-100.00,2026/DAILY CUM STATISTICS_MAR 2026/daily dated 12.03.2026.xls
2026-03-12,493,Udupi,Coastal Karnataka,13.34,74.74,0.00,0.20,-100.00,2026/DAILY CUM STATISTICS_MAR 2026/daily dated 12.03.2026.xls
2026-03-12,494,Uttara Kannada,Coastal Karnataka,14.79,74.69,0.00,0.00,-100.00,2026/DAILY CUM STATISTICS_MAR 2026/daily dated 12.03.2026.xls
2026-03-13,492,Dakshina Kannada,Coastal Karnataka,12.84,74.86,0.00,0.50,-100.00,2026/DAILY CUM STATISTICS_MAR 2026/daily dated 13.03.2026.xls
2026-03-13,493,Udupi,Coastal Karnataka,13.34,74.74,0.00,0.20,-100.00,2026/DAILY CUM STATISTICS_MAR 2026/daily dated 13.03.2026.xls
2026-03-13,494,Uttara Kannada,Coastal Karnataka,14.79,74.69,0.00,0.10,-100.00,2026/DAILY CUM STATISTICS_MAR 2026/daily dated 13.03.2026.xls
2026-03-14,492,Dakshina Kannada,Coastal Karnataka,12.84,74.86,0.00,0.40,-100.00,2026/DAILY CUM STATISTICS_MAR 2026/daily dated 14.03.2026.xls
2026-03-14,493,Udupi,Coastal Karnataka,13.34,74.74,0.00,0.50,-100.00,2026/DAILY CUM STATISTICS_MAR 2026/daily dated 14.03.2026.xls
2026-03-14,494,Uttara Kannada,Coastal Karnataka,14.79,74.69,0.00,0.20,-100.00,2026/DAILY CUM STATISTICS_MAR 2026/daily dated 14.03.2026.xls
2026-03-15,492,Dakshina Kannada,Coastal Karnataka,12.84,74.86,1.80,0.80,122.00,2026/DAILY CUM STATISTICS_MAR 2026/daily dated 15.03.2026.xls
2026-03-15,493,Udupi,Coastal Karnataka,13.34,74.74,0.00,0.90,-100.00,2026/DAILY CUM STATISTICS_MAR 2026/daily dated 15.03.2026.xls
2026-03-15,494,Uttara Kannada,Coastal Karnataka,14.79,74.69,0.00,0.10,-100.00,2026/DAILY CUM STATISTICS_MAR 2026/daily dated 15.03.2026.xls
2026-03-16,492,Dakshina Kannada,Coastal Karnataka,12.84,74.86,0.30,0.50,-43.00,2026/DAILY CUM STATISTICS_MAR 2026/daily dated 16.03.2026.xls
2026-03-16,493,Udupi,Coastal Karnataka,13.34,74.74,0.00,0.40,-100.00,2026/DAILY CUM STATISTICS_MAR 2026/daily dated 16.03.2026.xls
2026-03-16,494,Uttara Kannada,Coastal Karnataka,14.79,74.69,1.10,0.20,430.00,2026/DAILY CUM STATISTICS_MAR 2026/daily dated 16.03.2026.xls
2026-03-17,492,Dakshina Kannada,Coastal Karnataka,12.84,74.86,7.60,0.60,1165.00,2026/DAILY CUM STATISTICS_MAR 2026/daily dated 17.03.2026.xls
2026-03-17,493,Udupi,Coastal Karnataka,13.34,74.74,0.00,0.20,-100.00,2026/DAILY CUM STATISTICS_MAR 2026/daily dated 17.03.2026.xls
2026-03-17,494,Uttara Kannada,Coastal Karnataka,14.79,74.69,0.00,0.20,-100.00,2026/DAILY CUM STATISTICS_MAR 2026/daily dated 17.03.2026.xls
2026-03-18,492,Dakshina Kannada,Coastal Karnataka,12.84,74.86,0.30,0.30,-11.00,2026/DAILY CUM STATISTICS_MAR 2026/daily dated 18.03.2026.xls
2026-03-18,493,Udupi,Coastal Karnataka,13.34,74.74,0.00,0.10,-100.00,2026/DAILY CUM STATISTICS_MAR 2026/daily dated 18.03.2026.xls
2026-03-18,494,Uttara Kannada,Coastal Karnataka,14.79,74.69,1.40,0.20,620.00,2026/DAILY CUM STATISTICS_MAR 2026/daily dated 18.03.2026.xls
2026-03-19,492,Dakshina Kannada,Coastal Karnataka,12.84,74.86,2.50,0.40,517.00,2026/DAILY CUM STATISTICS_MAR 2026/daily dated 19.03.2026.xls
2026-03-19,493,Udupi,Coastal Karnataka,13.34,74.74,0.00,0.00,-100.00,2026/DAILY CUM STATISTICS_MAR 2026/daily dated 19.03.2026.xls
2026-03-19,494,Uttara Kannada,Coastal Karnataka,14.79,74.69,0.90,0.10,760.00,2026/DAILY CUM STATISTICS_MAR 2026/daily dated 19.03.2026.xls
2026-03-20,492,Dakshina Kannada,Coastal Karnataka,12.84,74.86,12.30,8.20,49.00,2026/DAILY CUM STATISTICS_MAR 2026/daily dated 20.03.2026.xls
2026-03-20,493,Udupi,Coastal Karnataka,13.34,74.74,0.00,3.60,-100.00,2026/DAILY CUM STATISTICS_MAR 2026/daily dated 20.03.2026.xls
2026-03-20,494,Uttara Kannada,Coastal Karnataka,14.79,74.69,3.40,2.20,53.00,2026/DAILY CUM STATISTICS_MAR 2026/daily dated 20.03.2026.xls
2026-03-21,492,Dakshina Kannada,Coastal Karnataka,12.84,74.86,0.00,1.00,-100.00,2026/DAILY CUM STATISTICS_MAR 2026/daily dated 21.03.2026.xls
2026-03-21,493,Udupi,Coastal Karnataka,13.34,74.74,0.00,0.70,-100.00,2026/DAILY CUM STATISTICS_MAR 2026/daily dated 21.03.2026.xls
2026-03-21,494,Uttara Kannada,Coastal Karnataka,14.79,74.69,0.00,0.10,-100.00,2026/DAILY CUM STATISTICS_MAR 2026/daily dated 21.03.2026.xls
2026-03-22,492,Dakshina Kannada,Coastal Karnataka,12.84,74.86,0.00,0.90,-100.00,2026/DAILY CUM STATISTICS_MAR 2026/daily dated 22.03.2026.xls
2026-03-22,493,Udupi,Coastal Karnataka,13.34,74.74,0.00,1.00,-100.00,2026/DAILY CUM STATISTICS_MAR 2026/daily dated 22.03.2026.xls
2026-03-22,494,Uttara Kannada,Coastal Karnataka,14.79,74.69,0.00,0.50,-100.00,2026/DAILY CUM STATISTICS_MAR 2026/daily dated 22.03.2026.xls
2026-03-23,492,Dakshina Kannada,Coastal Karnataka,12.84,74.86,0.00,2.00,-100.00,2026/DAILY CUM STATISTICS_MAR 2026/daily dated 23.03.2026.xls
2026-03-23,493,Udupi,Coastal Karnataka,13.34,74.74,0.00,1.90,-100.00,2026/DAILY CUM STATISTICS_MAR 2026/daily dated 23.03.2026.xls
2026-03-23,494,Uttara Kannada,Coastal Karnataka,14.79,74.69,0.00,0.80,-100.00,2026/DAILY CUM STATISTICS_MAR 2026/daily dated 23.03.2026.xls
2026-03-24,492,Dakshina Kannada,Coastal Karnataka,12.84,74.86,0.00,1.20,-100.00,2026/DAILY CUM STATISTICS_MAR 2026/daily dated 24.03.2026.xls
2026-03-24,493,Udupi,Coastal Karnataka,13.34,74.74,1.20,0.70,71.00,2026/DAILY CUM STATISTICS_MAR 2026/daily dated 24.03.2026.xls
2026-03-24,494,Uttara Kannada,Coastal Karnataka,14.79,74.69,2.60,0.30,772.00,2026/DAILY CUM STATISTICS_MAR 2026/daily dated 24.03.2026.xls
2026-03-25,492,Dakshina Kannada,Coastal Karnataka,12.84,74.86,0.00,0.70,-100.00,2026/DAILY CUM STATISTICS_MAR 2026/daily dated 25.03.2026.xls
2026-03-25,493,Udupi,Coastal Karnataka,13.34,74.74,0.00,1.00,-100.00,2026/DAILY CUM STATISTICS_MAR 2026/daily dated 25.03.2026.xls
2026-03-25,494,Uttara Kannada,Coastal Karnataka,14.79,74.69,2.10,0.60,250.00,2026/DAILY CUM STATISTICS_MAR 2026/daily dated 25.03.2026.xls
2026-03-26,492,Dakshina Kannada,Coastal Karnataka,12.84,74.86,0.00,0.40,-100.00,2026/DAILY CUM STATISTICS_MAR 2026/daily dated 26.03.2026.xls
2026-03-26,493,Udupi,Coastal Karnataka,13.34,74.74,0.00,0.10,-100.00,2026/DAILY CUM STATISTICS_MAR 2026/daily dated 26.03.2026.xls
2026-03-26,494,Uttara Kannada,Coastal Karnataka,14.79,74.69,4.40,0.20,2092.00,2026/DAILY CUM STATISTICS_MAR 2026/daily dated 26.03.2026.xls
2026-03-27,492,Dakshina Kannada,Coastal Karnataka,12.84,74.86,0.00,0.40,-100.00,2026/DAILY CUM STATISTICS_MAR 2026/daily dated 27.03.2026.xls
2026-03-27,493,Udupi,Coastal Karnataka,13.34,74.74,0.00,0.10,-100.00,2026/DAILY CUM STATISTICS_MAR 2026/daily dated 27.03.2026.xls
2026-03-27,494,Uttara Kannada,Coastal Karnataka,14.79,74.69,0.00,0.20,-100.00,2026/DAILY CUM STATISTICS_MAR 2026/daily dated 27.03.2026.xls
2026-03-28,492,Dakshina Kannada,Coastal Karnataka,12.84,74.86,0.00,0.40,-100.00,2026/DAILY CUM STATISTICS_MAR 2026/daily dated 28.03.2026.xls
2026-03-28,493,Udupi,Coastal Karnataka,13.34,74.74,0.00,0.00,-100.00,2026/DAILY CUM STATISTICS_MAR 2026/daily dated 28.03.2026.xls
2026-03-28,494,Uttara Kannada,Coastal Karnataka,14.79,74.69,1.00,0.00,200.00,2026/DAILY CUM STATISTICS_MAR 2026/daily dated 28.03.2026.xls
2026-03-29,492,Dakshina Kannada,Coastal Karnataka,12.84,74.86,10.80,0.40,2600.00,2026/DAILY CUM STATISTICS_MAR 2026/daily dated 29.03.2026.xls
2026-03-29,493,Udupi,Coastal Karnataka,13.34,74.74,14.70,0.30,4794.00,2026/DAILY CUM STATISTICS_MAR 2026/daily dated 29.03.2026.xls
2026-03-29,494,Uttara Kannada,Coastal Karnataka,14.79,74.69,8.30,0.10,8209.00,2026/DAILY CUM STATISTICS_MAR 2026/daily dated 29.03.2026.xls
2026-03-30,492,Dakshina Kannada,Coastal Karnataka,12.84,74.86,0.00,0.30,-100.00,2026/DAILY CUM STATISTICS_MAR 2026/daily dated 30.03.2026.xls
2026-03-30,493,Udupi,Coastal Karnataka,13.34,74.74,0.00,0.10,-100.00,2026/DAILY CUM STATISTICS_MAR 2026/daily dated 30.03.2026.xls
2026-03-30,494,Uttara Kannada,Coastal Karnataka,14.79,74.69,0.00,0.30,-100.00,2026/DAILY CUM STATISTICS_MAR 2026/daily dated 30.03.2026.xls
2026-03-31,492,Dakshina Kannada,Coastal Karnataka,12.84,74.86,0.00,0.50,-100.00,2026/DAILY CUM STATISTICS_MAR 2026/daily dated 31.03.2026.xls
2026-03-31,493,Udupi,Coastal Karnataka,13.34,74.74,0.00,0.90,-100.00,2026/DAILY CUM STATISTICS_MAR 2026/daily dated 31.03.2026.xls
2026-03-31,494,Uttara Kannada,Coastal Karnataka,14.79,74.69,0.00,0.30,-100.00,2026/DAILY CUM STATISTICS_MAR 2026/daily dated 31.03.2026.xls
2026-04-01,492,Dakshina Kannada,Coastal Karnataka,12.84,74.86,1.30,1.10,17.00,2026/DAILY CUM STATISTICS_APR 2026/daily dated 01.04.2026.xls
2026-04-01,493,Udupi,Coastal Karnataka,13.34,74.74,1.50,0.70,114.00,2026/DAILY CUM STATISTICS_APR 2026/daily dated 01.04.2026.xls
2026-04-01,494,Uttara Kannada,Coastal Karnataka,14.79,74.69,2.60,0.10,2467.00,2026/DAILY CUM STATISTICS_APR 2026/daily dated 01.04.2026.xls
2026-04-02,492,Dakshina Kannada,Coastal Karnataka,12.84,74.86,0.00,0.70,-100.00,2026/DAILY CUM STATISTICS_APR 2026/daily dated 02.04.2026.xls
2026-04-02,493,Udupi,Coastal Karnataka,13.34,74.74,0.90,0.20,333.00,2026/DAILY CUM STATISTICS_APR 2026/daily dated 02.04.2026.xls
2026-04-02,494,Uttara Kannada,Coastal Karnataka,14.79,74.69,0.00,0.20,-100.00,2026/DAILY CUM STATISTICS_APR 2026/daily dated 02.04.2026.xls
2026-04-03,492,Dakshina Kannada,Coastal Karnataka,12.84,74.86,0.70,0.90,-23.00,2026/DAILY CUM STATISTICS_APR 2026/daily dated 03.04.2026.xls
2026-04-03,493,Udupi,Coastal Karnataka,13.34,74.74,9.80,0.50,1868.00,2026/DAILY CUM STATISTICS_APR 2026/daily dated 03.04.2026.xls
2026-04-03,494,Uttara Kannada,Coastal Karnataka,14.79,74.69,1.60,0.20,721.00,2026/DAILY CUM STATISTICS_APR 2026/daily dated 03.04.2026.xls
2026-04-04,492,Dakshina Kannada,Coastal Karnataka,12.84,74.86,0.00,2.00,-100.00,2026/DAILY CUM STATISTICS_APR 2026/daily dated 04.04.2026.xls
2026-04-04,493,Udupi,Coastal Karnataka,13.34,74.74,0.00,1.00,-100.00,2026/DAILY CUM STATISTICS_APR 2026/daily dated 04.04.2026.xls
2026-04-04,494,Uttara Kannada,Coastal Karnataka,14.79,74.69,2.20,0.20,975.00,2026/DAILY CUM STATISTICS_APR 2026/daily dated 04.04.2026.xls
2026-04-05,492,Dakshina Kannada,Coastal Karnataka,12.84,74.86,0.10,1.60,-94.00,2026/DAILY CUM STATISTICS_APR 2026/daily dated 05.04.2026.xls
2026-04-05,493,Udupi,Coastal Karnataka,13.34,74.74,0.00,0.70,-100.00,2026/DAILY CUM STATISTICS_APR 2026/daily dated 05.04.2026.xls
2026-04-05,494,Uttara Kannada,Coastal Karnataka,14.79,74.69,0.40,0.70,-46.00,2026/DAILY CUM STATISTICS_APR 2026/daily dated 05.04.2026.xls
2026-04-06,492,Dakshina Kannada,Coastal Karnataka,12.84,74.86,0.00,0.90,-100.00,2026/DAILY CUM STATISTICS_APR 2026/daily dated 06.04.2026.xls
2026-04-06,493,Udupi,Coastal Karnataka,13.34,74.74,0.00,0.30,-100.00,2026/DAILY CUM STATISTICS_APR 2026/daily dated 06.04.2026.xls
2026-04-06,494,Uttara Kannada,Coastal Karnataka,14.79,74.69,0.00,0.40,-100.00,2026/DAILY CUM STATISTICS_APR 2026/daily dated 06.04.2026.xls
2026-04-07,492,Dakshina Kannada,Coastal Karnataka,12.84,74.86,0.00,1.30,-100.00,2026/DAILY CUM STATISTICS_APR 2026/daily dated 07.04.2026.xls
2026-04-07,493,Udupi,Coastal Karnataka,13.34,74.74,0.00,0.40,-100.00,2026/DAILY CUM STATISTICS_APR 2026/daily dated 07.04.2026.xls
2026-04-07,494,Uttara Kannada,Coastal Karnataka,14.79,74.69,0.00,0.40,-100.00,2026/DAILY CUM STATISTICS_APR 2026/daily dated 07.04.2026.xls
2026-04-08,492,Dakshina Kannada,Coastal Karnataka,12.84,74.86,0.00,0.90,-100.00,2026/DAILY CUM STATISTICS_APR 2026/daily dated 08.04.2026.xls
2026-04-08,493,Udupi,Coastal Karnataka,13.34,74.74,0.00,0.50,-100.00,2026/DAILY CUM STATISTICS_APR 2026/daily dated 08.04.2026.xls
2026-04-08,494,Uttara Kannada,Coastal Karnataka,14.79,74.69,0.00,0.40,-100.00,2026/DAILY CUM STATISTICS_APR 2026/daily dated 08.04.2026.xls
2026-04-09,492,Dakshina Kannada,Coastal Karnataka,12.84,74.86,0.00,1.90,-100.00,2026/DAILY CUM STATISTICS_APR 2026/daily dated 09.04.2026.xls
2026-04-09,493,Udupi,Coastal Karnataka,13.34,74.74,0.00,0.40,-100.00,2026/DAILY CUM STATISTICS_APR 2026/daily dated 09.04.2026.xls
2026-04-09,494,Uttara Kannada,Coastal Karnataka,14.79,74.69,0.00,0.40,-100.00,2026/DAILY CUM STATISTICS_APR 2026/daily dated 09.04.2026.xls
