date,district_code,district,division,imd_actual_mm,imd_normal_mm,imd_departure_percent,source_report
2026-02-16,496,Belagavi,North Interior Karnataka,0.00,0.10,-100.00,2026/DAILY CUM STATISTICS_FEB 2026/daily dated 16.02.2026.xls
2026-02-16,497,Bidar,North Interior Karnataka,0.00,0.10,-100.00,2026/DAILY CUM STATISTICS_FEB 2026/daily dated 16.02.2026.xls
2026-02-16,498,Vijayapura,North Interior Karnataka,0.00,0.00,-100.00,2026/DAILY CUM STATISTICS_FEB 2026/daily dated 16.02.2026.xls
2026-02-16,499,Dharwad,North Interior Karnataka,0.00,0.00,-100.00,2026/DAILY CUM STATISTICS_FEB 2026/daily dated 16.02.2026.xls
2026-02-16,500,Gadag,North Interior Karnataka,0.00,0.00,-100.00,2026/DAILY CUM STATISTICS_FEB 2026/daily dated 16.02.2026.xls
2026-02-16,501,Kalaburagi,North Interior Karnataka,0.00,0.20,-100.00,2026/DAILY CUM STATISTICS_FEB 2026/daily dated 16.02.2026.xls
2026-02-16,502,Haveri,North Interior Karnataka,0.00,0.00,-100.00,2026/DAILY CUM STATISTICS_FEB 2026/daily dated 16.02.2026.xls
2026-02-16,503,Koppal,North Interior Karnataka,0.00,0.10,-100.00,2026/DAILY CUM STATISTICS_FEB 2026/daily dated 16.02.2026.xls
2026-02-16,504,Raichur,North Interior Karnataka,0.00,0.10,-100.00,2026/DAILY CUM STATISTICS_FEB 2026/daily dated 16.02.2026.xls
2026-02-16,505,Bengaluru Rural,South Interior Karnataka,0.00,0.10,-100.00,2026/DAILY CUM STATISTICS_FEB 2026/daily dated 16.02.2026.xls
2026-02-16,506,Bengaluru Urban,South Interior Karnataka,0.00,0.10,-100.00,2026/DAILY CUM STATISTICS_FEB 2026/daily dated 16.02.2026.xls
2026-02-16,507,Ballari,South Interior Karnataka,0.00,0.10,-100.00,2026/DAILY CUM STATISTICS_FEB 2026/daily dated 16.02.2026.xls
2026-02-16,508,Chamarajanagar,South Interior Karnataka,0.00,0.30,-100.00,2026/DAILY CUM STATISTICS_FEB 2026/daily dated 16.02.2026.xls
2026-02-16,509,Chikkamagaluru,South Interior Karnataka,0.00,0.00,-100.00,2026/DAILY CUM STATISTICS_FEB 2026/daily dated 16.02.2026.xls
2026-02-16,510,Chitradurga,South Interior Karnataka,0.00,0.00,-100.00,2026/DAILY CUM STATISTICS_FEB 2026/daily dated 16.02.2026.xls
2026-02-16,511,Davangere,South Interior Karnataka,0.00,0.10,-100.00,2026/DAILY CUM STATISTICS_FEB 2026/daily dated 16.02.2026.xls
2026-02-16,512,Hassan,South Interior Karnataka,0.00,0.10,-100.00,2026/DAILY CUM STATISTICS_FEB 2026/daily dated 16.02.2026.xls
2026-02-16,513,Kodagu,South Interior Karnataka,0.00,0.20,-100.00,2026/DAILY CUM STATISTICS_FEB 2026/daily dated 16.02.2026.xls
2026-02-16,514,Kolar,South Interior Karnataka,0.00,0.30,-100.00,2026/DAILY CUM STATISTICS_FEB 2026/daily dated 16.02.2026.xls
2026-02-16,515,Mandya,South Interior Karnataka,0.00,0.50,-100.00,2026/DAILY CUM STATISTICS_FEB 2026/daily dated 16.02.2026.xls
2026-02-16,516,Mysuru,South Interior Karnataka,0.00,0.20,-100.00,2026/DAILY CUM STATISTICS_FEB 2026/daily dated 16.02.2026.xls
2026-02-16,517,Shivamogga,South Interior Karnataka,0.00,0.00,-100.00,2026/DAILY CUM STATISTICS_FEB 2026/daily dated 16.02.2026.xls
2026-02-16,518,Tumakuru,South Interior Karnataka,0.00,0.20,-100.00,2026/DAILY CUM STATISTICS_FEB 2026/daily dated 16.02.2026.xls
2026-02-16,639,Chikkaballapura,South Interior Karnataka,0.00,0.20,-100.00,2026/DAILY CUM STATISTICS_FEB 2026/daily dated 16.02.2026.xls
2026-02-16,640,Ramanagara,South Interior Karnataka,0.00,0.10,-100.00,2026/DAILY CUM STATISTICS_FEB 2026/daily dated 16.02.2026.xls
2026-02-16,641,Yadgir,North Interior Karnataka,0.00,0.00,-100.00,2026/DAILY CUM STATISTICS_FEB 2026/daily dated 16.02.2026.xls
2026-02-16,719,Vijayanagara,South Interior Karnataka,0.00,0.00,-100.00,2026/DAILY CUM STATISTICS_FEB 2026/daily dated 16.02.2026.xls
2026-02-17,492,Dakshina Kannada,Coastal Karnataka,0.00,0.40,-100.00,2026/DAILY CUM STATISTICS_FEB 2026/daily dated 17.02.2026.xls
2026-02-17,493,Udupi,Coastal Karnataka,0.00,0.10,-100.00,2026/DAILY CUM STATISTICS_FEB 2026/daily dated 17.02.2026.xls
2026-02-17,494,Uttara Kannada,Coastal Karnataka,0.00,0.20,-100.00,2026/DAILY CUM STATISTICS_FEB 2026/daily dated 17.02.2026.xls
2026-02-17,495,Bagalkote,North Interior Karnataka,0.00,0.00,-100.00,2026/DAILY CUM STATISTICS_FEB 2026/daily dated 17.02.2026.xls
2026-02-17,496,Belagavi,North Interior Karnataka,0.00,0.00,-100.00,2026/DAILY CUM STATISTICS_FEB 2026/daily dated 17.02.2026.xls
2026-02-17,497,Bidar,North Interior Karnataka,0.00,0.10,-100.00,2026/DAILY CUM STATISTICS_FEB 2026/daily dated 17.02.2026.xls
2026-02-17,498,Vijayapura,North Interior Karnataka,0.00,0.10,-100.00,2026/DAILY CUM STATISTICS_FEB 2026/daily dated 17.02.2026.xls
2026-02-17,499,Dharwad,North Interior Karnataka,0.00,0.50,-100.00,2026/DAILY CUM STATISTICS_FEB 2026/daily dated 17.02.2026.xls
2026-02-17,500,Gadag,North Interior Karnataka,0.00,0.00,-100.00,2026/DAILY CUM STATISTICS_FEB 2026/daily dated 17.02.2026.xls
2026-02-17,501,Kalaburagi,North Interior Karnataka,0.00,0.00,-100.00,2026/DAILY CUM STATISTICS_FEB 2026/daily dated 17.02.2026.xls
2026-02-17,502,Haveri,North Interior Karnataka,0.00,0.00,-100.00,2026/DAILY CUM STATISTICS_FEB 2026/daily dated 17.02.2026.xls
2026-02-17,503,Koppal,North Interior Karnataka,0.00,0.00,-100.00,2026/DAILY CUM STATISTICS_FEB 2026/daily dated 17.02.2026.xls
2026-02-17,504,Raichur,North Interior Karnataka,0.00,0.10,-100.00,2026/DAILY CUM STATISTICS_FEB 2026/daily dated 17.02.2026.xls
2026-02-17,505,Bengaluru Rural,South Interior Karnataka,0.00,0.00,-100.00,2026/DAILY CUM STATISTICS_FEB 2026/daily dated 17.02.2026.xls
2026-02-17,506,Bengaluru Urban,South Interior Karnataka,0.00,0.00,-100.00,2026/DAILY CUM STATISTICS_FEB 2026/daily dated 17.02.2026.xls
2026-02-17,507,Ballari,South Interior Karnataka,0.00,0.00,-100.00,2026/DAILY CUM STATISTICS_FEB 2026/daily dated 17.02.2026.xls
2026-02-17,508,Chamarajanagar,South Interior Karnataka,0.00,0.10,-100.00,2026/DAILY CUM STATISTICS_FEB 2026/daily dated 17.02.2026.xls
2026-02-17,509,Chikkamagaluru,South Interior Karnataka,0.00,0.30,-100.00,2026/DAILY CUM STATISTICS_FEB 2026/daily dated 17.02.2026.xls
2026-02-17,510,Chitradurga,South Interior Karnataka,0.00,0.00,-100.00,2026/DAILY CUM STATISTICS_FEB 2026/daily dated 17.02.2026.xls
2026-02-17,511,Davangere,South Interior Karnataka,0.00,0.00,-100.00,2026/DAILY CUM STATISTICS_FEB 2026/daily dated 17.02.2026.xls
2026-02-17,512,Hassan,South Interior Karnataka,0.00,0.00,-100.00,2026/DAILY CUM STATISTICS_FEB 2026/daily dated 17.02.2026.xls
2026-02-17,513,Kodagu,South Interior Karnataka,0.00,0.10,-100.00,2026/DAILY CUM STATISTICS_FEB 2026/daily dated 17.02.2026.xls
2026-02-17,514,Kolar,South Interior Karnataka,0.00,0.30,-100.00,2026/DAILY CUM STATISTICS_FEB 2026/daily dated 17.02.2026.xls
2026-02-17,515,Mandya,South Interior Karnataka,0.00,0.00,-100.00,2026/DAILY CUM STATISTICS_FEB 2026/daily dated 17.02.2026.xls
2026-02-17,516,Mysuru,South Interior Karnataka,0.00,0.00,-100.00,2026/DAILY CUM STATISTICS_FEB 2026/daily dated 17.02.2026.xls
2026-02-17,517,Shivamogga,South Interior Karnataka,0.00,0.20,-100.00,2026/DAILY CUM STATISTICS_FEB 2026/daily dated 17.02.2026.xls
2026-02-17,518,Tumakuru,South Interior Karnataka,0.00,0.10,-100.00,2026/DAILY CUM STATISTICS_FEB 2026/daily dated 17.02.2026.xls
2026-02-17,639,Chikkaballapura,South Interior Karnataka,0.00,0.10,-100.00,2026/DAILY CUM STATISTICS_FEB 2026/daily dated 17.02.2026.xls
2026-02-17,640,Ramanagara,South Interior Karnataka,0.00,0.00,-100.00,2026/DAILY CUM STATISTICS_FEB 2026/daily dated 17.02.2026.xls
2026-02-17,641,Yadgir,North Interior Karnataka,0.00,0.00,-100.00,2026/DAILY CUM STATISTICS_FEB 2026/daily dated 17.02.2026.xls
2026-02-17,719,Vijayanagara,South Interior Karnataka,0.00,0.00,-100.00,2026/DAILY CUM STATISTICS_FEB 2026/daily dated 17.02.2026.xls
2026-02-18,492,Dakshina Kannada,Coastal Karnataka,0.00,0.10,-100.00,2026/DAILY CUM STATISTICS_FEB 2026/daily dated 18.02.2026.xls
2026-02-18,493,Udupi,Coastal Karnataka,0.00,0.00,-100.00,2026/DAILY CUM STATISTICS_FEB 2026/daily dated 18.02.2026.xls
2026-02-18,494,Uttara Kannada,Coastal Karnataka,0.00,0.00,-100.00,2026/DAILY CUM STATISTICS_FEB 2026/daily dated 18.02.2026.xls
2026-02-18,495,Bagalkote,North Interior Karnataka,0.00,0.00,-100.00,2026/DAILY CUM STATISTICS_FEB 2026/daily dated 18.02.2026.xls
2026-02-18,496,Belagavi,North Interior Karnataka,0.00,0.00,-100.00,2026/DAILY CUM STATISTICS_FEB 2026/daily dated 18.02.2026.xls
2026-02-18,497,Bidar,North Interior Karnataka,0.00,0.10,-100.00,2026/DAILY CUM STATISTICS_FEB 2026/daily dated 18.02.2026.xls
2026-02-18,498,Vijayapura,North Interior Karnataka,0.00,0.00,-100.00,2026/DAILY CUM STATISTICS_FEB 2026/daily dated 18.02.2026.xls
2026-02-18,499,Dharwad,North Interior Karnataka,0.00,0.00,-100.00,2026/DAILY CUM STATISTICS_FEB 2026/daily dated 18.02.2026.xls
2026-02-18,500,Gadag,North Interior Karnataka,0.00,0.00,-100.00,2026/DAILY CUM STATISTICS_FEB 2026/daily dated 18.02.2026.xls
2026-02-18,501,Kalaburagi,North Interior Karnataka,0.00,0.00,-100.00,2026/DAILY CUM STATISTICS_FEB 2026/daily dated 18.02.2026.xls
2026-02-18,502,Haveri,North Interior Karnataka,0.00,0.00,-100.00,2026/DAILY CUM STATISTICS_FEB 2026/daily dated 18.02.2026.xls
2026-02-18,503,Koppal,North Interior Karnataka,0.00,0.00,-100.00,2026/DAILY CUM STATISTICS_FEB 2026/daily dated 18.02.2026.xls
2026-02-18,504,Raichur,North Interior Karnataka,0.00,0.00,-100.00,2026/DAILY CUM STATISTICS_FEB 2026/daily dated 18.02.2026.xls
2026-02-18,505,Bengaluru Rural,South Interior Karnataka,0.00,0.00,-100.00,2026/DAILY CUM STATISTICS_FEB 2026/daily dated 18.02.2026.xls
2026-02-18,506,Bengaluru Urban,South Interior Karnataka,0.00,0.10,-100.00,2026/DAILY CUM STATISTICS_FEB 2026/daily dated 18.02.2026.xls
2026-02-18,507,Ballari,South Interior Karnataka,0.00,0.00,-100.00,2026/DAILY CUM STATISTICS_FEB 2026/daily dated 18.02.2026.xls
2026-02-18,508,Chamarajanagar,South Interior Karnataka,0.00,0.10,-100.00,2026/DAILY CUM STATISTICS_FEB 2026/daily dated 18.02.2026.xls
2026-02-18,509,Chikkamagaluru,South Interior Karnataka,0.00,0.00,-100.00,2026/DAILY CUM STATISTICS_FEB 2026/daily dated 18.02.2026.xls
2026-02-18,510,Chitradurga,South Interior Karnataka,0.00,0.10,-100.00,2026/DAILY CUM STATISTICS_FEB 2026/daily dated 18.02.2026.xls
2026-02-18,511,Davangere,South Interior Karnataka,0.00,0.00,-100.00,2026/DAILY CUM STATISTICS_FEB 2026/daily dated 18.02.2026.xls
2026-02-18,512,Hassan,South Interior Karnataka,0.00,0.10,-100.00,2026/DAILY CUM STATISTICS_FEB 2026/daily dated 18.02.2026.xls
2026-02-18,513,Kodagu,South Interior Karnataka,0.00,0.10,-100.00,2026/DAILY CUM STATISTICS_FEB 2026/daily dated 18.02.2026.xls
2026-02-18,514,Kolar,South Interior Karnataka,0.00,0.10,-100.00,2026/DAILY CUM STATISTICS_FEB 2026/daily dated 18.02.2026.xls
2026-02-18,515,Mandya,South Interior Karnataka,0.00,0.20,-100.00,2026/DAILY CUM STATISTICS_FEB 2026/daily dated 18.02.2026.xls
2026-02-18,516,Mysuru,South Interior Karnataka,0.00,0.10,-100.00,2026/DAILY CUM STATISTICS_FEB 2026/daily dated 18.02.2026.xls
2026-02-18,517,Shivamogga,South Interior Karnataka,0.00,0.00,-100.00,2026/DAILY CUM STATISTICS_FEB 2026/daily dated 18.02.2026.xls
2026-02-18,518,Tumakuru,South Interior Karnataka,0.00,0.00,-100.00,2026/DAILY CUM STATISTICS_FEB 2026/daily dated 18.02.2026.xls
2026-02-18,639,Chikkaballapura,South Interior Karnataka,0.00,0.10,-100.00,2026/DAILY CUM STATISTICS_FEB 2026/daily dated 18.02.2026.xls
2026-02-18,640,Ramanagara,South Interior Karnataka,0.00,0.10,-100.00,2026/DAILY CUM STATISTICS_FEB 2026/daily dated 18.02.2026.xls
2026-02-18,641,Yadgir,North Interior Karnataka,0.00,0.10,-100.00,2026/DAILY CUM STATISTICS_FEB 2026/daily dated 18.02.2026.xls
2026-02-18,719,Vijayanagara,South Interior Karnataka,0.00,0.00,-100.00,2026/DAILY CUM STATISTICS_FEB 2026/daily dated 18.02.2026.xls
2026-02-19,492,Dakshina Kannada,Coastal Karnataka,0.00,0.00,-100.00,2026/DAILY CUM STATISTICS_FEB 2026/daily dated 19.02.2026.xls
2026-02-19,493,Udupi,Coastal Karnataka,0.00,0.00,-100.00,2026/DAILY CUM STATISTICS_FEB 2026/daily dated 19.02.2026.xls
2026-02-19,494,Uttara Kannada,Coastal Karnataka,0.00,0.00,-100.00,2026/DAILY CUM STATISTICS_FEB 2026/daily dated 19.02.2026.xls
2026-02-19,495,Bagalkote,North Interior Karnataka,0.00,0.00,-100.00,2026/DAILY CUM STATISTICS_FEB 2026/daily dated 19.02.2026.xls
2026-02-19,496,Belagavi,North Interior Karnataka,0.00,0.00,-100.00,2026/DAILY CUM STATISTICS_FEB 2026/daily dated 19.02.2026.xls
2026-02-19,497,Bidar,North Interior Karnataka,0.00,0.00,-100.00,2026/DAILY CUM STATISTICS_FEB 2026/daily dated 19.02.2026.xls
2026-02-19,498,Vijayapura,North Interior Karnataka,0.00,0.00,-100.00,2026/DAILY CUM STATISTICS_FEB 2026/daily dated 19.02.2026.xls
2026-02-19,499,Dharwad,North Interior Karnataka,0.00,0.00,-100.00,2026/DAILY CUM STATISTICS_FEB 2026/daily dated 19.02.2026.xls
2026-02-19,500,Gadag,North Interior Karnataka,0.00,0.00,-100.00,2026/DAILY CUM STATISTICS_FEB 2026/daily dated 19.02.2026.xls
2026-02-19,501,Kalaburagi,North Interior Karnataka,0.00,0.20,-100.00,2026/DAILY CUM STATISTICS_FEB 2026/daily dated 19.02.2026.xls
2026-02-19,502,Haveri,North Interior Karnataka,0.00,0.00,-100.00,2026/DAILY CUM STATISTICS_FEB 2026/daily dated 19.02.2026.xls
2026-02-19,503,Koppal,North Interior Karnataka,0.00,0.00,-100.00,2026/DAILY CUM STATISTICS_FEB 2026/daily dated 19.02.2026.xls
2026-02-19,504,Raichur,North Interior Karnataka,0.00,0.10,-100.00,2026/DAILY CUM STATISTICS_FEB 2026/daily dated 19.02.2026.xls
2026-02-19,505,Bengaluru Rural,South Interior Karnataka,0.00,0.10,-100.00,2026/DAILY CUM STATISTICS_FEB 2026/daily dated 19.02.2026.xls
2026-02-19,506,Bengaluru Urban,South Interior Karnataka,0.00,0.30,-100.00,2026/DAILY CUM STATISTICS_FEB 2026/daily dated 19.02.2026.xls
2026-02-19,507,Ballari,South Interior Karnataka,0.00,0.20,-100.00,2026/DAILY CUM STATISTICS_FEB 2026/daily dated 19.02.2026.xls
2026-02-19,508,Chamarajanagar,South Interior Karnataka,0.00,0.20,-100.00,2026/DAILY CUM STATISTICS_FEB 2026/daily dated 19.02.2026.xls
2026-02-19,509,Chikkamagaluru,South Interior Karnataka,0.00,0.00,-100.00,2026/DAILY CUM STATISTICS_FEB 2026/daily dated 19.02.2026.xls
2026-02-19,510,Chitradurga,South Interior Karnataka,0.00,0.00,-100.00,2026/DAILY CUM STATISTICS_FEB 2026/daily dated 19.02.2026.xls
2026-02-19,511,Davangere,South Interior Karnataka,0.00,0.00,-100.00,2026/DAILY CUM STATISTICS_FEB 2026/daily dated 19.02.2026.xls
2026-02-19,512,Hassan,South Interior Karnataka,0.00,0.10,-100.00,2026/DAILY CUM STATISTICS_FEB 2026/daily dated 19.02.2026.xls
2026-02-19,513,Kodagu,South Interior Karnataka,0.00,0.20,-100.00,2026/DAILY CUM STATISTICS_FEB 2026/daily dated 19.02.2026.xls
2026-02-19,514,Kolar,South Interior Karnataka,0.00,0.10,-100.00,2026/DAILY CUM STATISTICS_FEB 2026/daily dated 19.02.2026.xls
2026-02-19,515,Mandya,South Interior Karnataka,0.00,0.00,-100.00,2026/DAILY CUM STATISTICS_FEB 2026/daily dated 19.02.2026.xls
2026-02-19,516,Mysuru,South Interior Karnataka,0.00,0.10,-100.00,2026/DAILY CUM STATISTICS_FEB 2026/daily dated 19.02.2026.xls
2026-02-19,517,Shivamogga,South Interior Karnataka,0.00,0.00,-100.00,2026/DAILY CUM STATISTICS_FEB 2026/daily dated 19.02.2026.xls
2026-02-19,518,Tumakuru,South Interior Karnataka,0.00,0.20,-100.00,2026/DAILY CUM STATISTICS_FEB 2026/daily dated 19.02.2026.xls
2026-02-19,639,Chikkaballapura,South Interior Karnataka,0.00,0.10,-100.00,2026/DAILY CUM STATISTICS_FEB 2026/daily dated 19.02.2026.xls
2026-02-19,640,Ramanagara,South Interior Karnataka,0.00,0.10,-100.00,2026/DAILY CUM STATISTICS_FEB 2026/daily dated 19.02.2026.xls
2026-02-19,641,Yadgir,North Interior Karnataka,0.00,0.00,-100.00,2026/DAILY CUM STATISTICS_FEB 2026/daily dated 19.02.2026.xls
2026-02-19,719,Vijayanagara,South Interior Karnataka,0.00,0.10,-100.00,2026/DAILY CUM STATISTICS_FEB 2026/daily dated 19.02.2026.xls
2026-02-21,492,Dakshina Kannada,Coastal Karnataka,0.00,0.00,-100.00,2026/DAILY CUM STATISTICS_FEB 2026/daily dated 21.02.2026.xls
2026-02-21,493,Udupi,Coastal Karnataka,0.00,0.00,-100.00,2026/DAILY CUM STATISTICS_FEB 2026/daily dated 21.02.2026.xls
2026-02-21,494,Uttara Kannada,Coastal Karnataka,0.00,0.00,-100.00,2026/DAILY CUM STATISTICS_FEB 2026/daily dated 21.02.2026.xls
2026-02-21,495,Bagalkote,North Interior Karnataka,0.00,0.00,-100.00,2026/DAILY CUM STATISTICS_FEB 2026/daily dated 21.02.2026.xls
2026-02-21,496,Belagavi,North Interior Karnataka,0.00,0.00,-100.00,2026/DAILY CUM STATISTICS_FEB 2026/daily dated 21.02.2026.xls
2026-02-21,497,Bidar,North Interior Karnataka,0.00,0.10,-100.00,2026/DAILY CUM STATISTICS_FEB 2026/daily dated 21.02.2026.xls
2026-02-21,498,Vijayapura,North Interior Karnataka,0.00,0.00,-100.00,2026/DAILY CUM STATISTICS_FEB 2026/daily dated 21.02.2026.xls
2026-02-21,499,Dharwad,North Interior Karnataka,0.00,0.10,-100.00,2026/DAILY CUM STATISTICS_FEB 2026/daily dated 21.02.2026.xls
2026-02-21,500,Gadag,North Interior Karnataka,0.00,0.00,-100.00,2026/DAILY CUM STATISTICS_FEB 2026/daily dated 21.02.2026.xls
2026-02-21,501,Kalaburagi,North Interior Karnataka,0.00,0.00,-100.00,2026/DAILY CUM STATISTICS_FEB 2026/daily dated 21.02.2026.xls
2026-02-21,502,Haveri,North Interior Karnataka,0.00,0.10,-100.00,2026/DAILY CUM STATISTICS_FEB 2026/daily dated 21.02.2026.xls
2026-02-21,503,Koppal,North Interior Karnataka,0.00,0.00,-100.00,2026/DAILY CUM STATISTICS_FEB 2026/daily dated 21.02.2026.xls
2026-02-21,504,Raichur,North Interior Karnataka,0.00,0.00,-100.00,2026/DAILY CUM STATISTICS_FEB 2026/daily dated 21.02.2026.xls
2026-02-21,505,Bengaluru Rural,South Interior Karnataka,0.00,0.00,-100.00,2026/DAILY CUM STATISTICS_FEB 2026/daily dated 21.02.2026.xls
2026-02-21,506,Bengaluru Urban,South Interior Karnataka,0.00,0.10,-100.00,2026/DAILY CUM STATISTICS_FEB 2026/daily dated 21.02.2026.xls
2026-02-21,507,Ballari,South Interior Karnataka,0.00,0.00,-100.00,2026/DAILY CUM STATISTICS_FEB 2026/daily dated 21.02.2026.xls
2026-02-21,508,Chamarajanagar,South Interior Karnataka,0.00,0.10,-100.00,2026/DAILY CUM STATISTICS_FEB 2026/daily dated 21.02.2026.xls
2026-02-21,509,Chikkamagaluru,South Interior Karnataka,0.00,0.10,-100.00,2026/DAILY CUM STATISTICS_FEB 2026/daily dated 21.02.2026.xls
2026-02-21,510,Chitradurga,South Interior Karnataka,0.00,0.00,-100.00,2026/DAILY CUM STATISTICS_FEB 2026/daily dated 21.02.2026.xls
2026-02-21,511,Davangere,South Interior Karnataka,0.00,0.00,-100.00,2026/DAILY CUM STATISTICS_FEB 2026/daily dated 21.02.2026.xls
2026-02-21,512,Hassan,South Interior Karnataka,0.00,0.00,-100.00,2026/DAILY CUM STATISTICS_FEB 2026/daily dated 21.02.2026.xls
2026-02-21,513,Kodagu,South Interior Karnataka,0.00,0.10,-100.00,2026/DAILY CUM STATISTICS_FEB 2026/daily dated 21.02.2026.xls
2026-02-21,514,Kolar,South Interior Karnataka,0.00,0.00,-100.00,2026/DAILY CUM STATISTICS_FEB 2026/daily dated 21.02.2026.xls
2026-02-21,515,Mandya,South Interior Karnataka,0.00,0.00,-100.00,2026/DAILY CUM STATISTICS_FEB 2026/daily dated 21.02.2026.xls
2026-02-21,516,Mysuru,South Interior Karnataka,0.00,0.20,-100.00,2026/DAILY CUM STATISTICS_FEB 2026/daily dated 21.02.2026.xls
2026-02-21,517,Shivamogga,South Interior Karnataka,0.00,0.10,-100.00,2026/DAILY CUM STATISTICS_FEB 2026/daily dated 21.02.2026.xls
2026-02-21,518,Tumakuru,South Interior Karnataka,0.00,0.00,-100.00,2026/DAILY CUM STATISTICS_FEB 2026/daily dated 21.02.2026.xls
2026-02-21,639,Chikkaballapura,South Interior Karnataka,0.00,0.00,-100.00,2026/DAILY CUM STATISTICS_FEB 2026/daily dated 21.02.2026.xls
2026-02-21,640,Ramanagara,South Interior Karnataka,0.00,0.00,-100.00,2026/DAILY CUM STATISTICS_FEB 2026/daily dated 21.02.2026.xls
2026-02-21,641,Yadgir,North Interior Karnataka,0.00,0.00,-100.00,2026/DAILY CUM STATISTICS_FEB 2026/daily dated 21.02.2026.xls
2026-02-21,719,Vijayanagara,South Interior Karnataka,0.00,0.00,-100.00,2026/DAILY CUM STATISTICS_FEB 2026/daily dated 21.02.2026.xls
2026-02-22,492,Dakshina Kannada,Coastal Karnataka,0.50,0.00,200.00,2026/DAILY CUM STATISTICS_FEB 2026/daily dated 22.02.2026.xls
2026-02-22,493,Udupi,Coastal Karnataka,0.00,0.00,-100.00,2026/DAILY CUM STATISTICS_FEB 2026/daily dated 22.02.2026.xls
2026-02-22,494,Uttara Kannada,Coastal Karnataka,0.00,0.10,-100.00,2026/DAILY CUM STATISTICS_FEB 2026/daily dated 22.02.2026.xls
2026-02-22,495,Bagalkote,North Interior Karnataka,0.00,0.00,-100.00,2026/DAILY CUM STATISTICS_FEB 2026/daily dated 22.02.2026.xls
2026-02-22,496,Belagavi,North Interior Karnataka,0.00,0.00,-100.00,2026/DAILY CUM STATISTICS_FEB 2026/daily dated 22.02.2026.xls
2026-02-22,497,Bidar,North Interior Karnataka,0.00,0.10,-100.00,2026/DAILY CUM STATISTICS_FEB 2026/daily dated 22.02.2026.xls
2026-02-22,498,Vijayapura,North Interior Karnataka,0.00,0.00,-100.00,2026/DAILY CUM STATISTICS_FEB 2026/daily dated 22.02.2026.xls
2026-02-22,499,Dharwad,North Interior Karnataka,0.00,0.00,-100.00,2026/DAILY CUM STATISTICS_FEB 2026/daily dated 22.02.2026.xls
2026-02-22,500,Gadag,North Interior Karnataka,0.00,0.00,-100.00,2026/DAILY CUM STATISTICS_FEB 2026/daily dated 22.02.2026.xls
2026-02-22,501,Kalaburagi,North Interior Karnataka,0.20,0.00,200.00,2026/DAILY CUM STATISTICS_FEB 2026/daily dated 22.02.2026.xls
2026-02-22,502,Haveri,North Interior Karnataka,0.00,0.00,-100.00,2026/DAILY CUM STATISTICS_FEB 2026/daily dated 22.02.2026.xls
2026-02-22,503,Koppal,North Interior Karnataka,0.00,0.00,-100.00,2026/DAILY CUM STATISTICS_FEB 2026/daily dated 22.02.2026.xls
2026-02-22,504,Raichur,North Interior Karnataka,0.00,0.00,-100.00,2026/DAILY CUM STATISTICS_FEB 2026/daily dated 22.02.2026.xls
2026-02-22,505,Bengaluru Rural,South Interior Karnataka,0.00,0.10,-100.00,2026/DAILY CUM STATISTICS_FEB 2026/daily dated 22.02.2026.xls
2026-02-22,506,Bengaluru Urban,South Interior Karnataka,0.00,0.30,-100.00,2026/DAILY CUM STATISTICS_FEB 2026/daily dated 22.02.2026.xls
2026-02-22,507,Ballari,South Interior Karnataka,0.00,0.00,-100.00,2026/DAILY CUM STATISTICS_FEB 2026/daily dated 22.02.2026.xls
2026-02-22,508,Chamarajanagar,South Interior Karnataka,0.00,0.30,-100.00,2026/DAILY CUM STATISTICS_FEB 2026/daily dated 22.02.2026.xls
2026-02-22,509,Chikkamagaluru,South Interior Karnataka,0.00,0.10,-100.00,2026/DAILY CUM STATISTICS_FEB 2026/daily dated 22.02.2026.xls
